,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
35,-0.238933267925394,-0.34783086047951217,-0.13752141033915788,0.07881251482742387,0.17083670295685627,-0.5862900781157616,-0.5550651948800789,-0.4736088081123213,-0.39609682707151583,-0.3035516525881445,-0.8711756735992308,-0.649474159047738,-0.6157292906098059,-0.6907590725591681,-0.8089266794711835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.05360878798810516,0.3897797238076872,1.0422477419891463,1.581191390249838,1.7226549992140123,-0.23978284263060304,-0.3484838559732693,-0.13813653867023507,0.07862786621808758,0.17079959247241486,-0.5863222174438034,-0.5550382463340134,-0.47381107695029256,-0.39613971173509543,-0.30351849497301936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.23416886997625888,0.189149644881569,0.5876601509482468,0.55921828605679,0.5341652542533927,0.05288116328042062,0.3893066401224792,1.0420574758957557,1.5812256288990567,1.7226707584213372,-0.23980840949863438,-0.3484596872727409,-0.13829790878785617,0.07859743046234573,0.17082261971341348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.6838329203121419,0.09473549009280748,1.2133926462476194,2.1075990198776635,2.6353332891758017,0.23351651410977642,0.18862762518443557,0.5873061773187056,0.5591036295805825,0.5341405221953195,0.05286114758788691,0.38932088080323235,1.0420399877897266,1.5812345964044663,1.7226606434798901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,1.036272311115942,-0.23571405166785783,0.6485630673285141,1.3409885046351546,1.3676614094696387,0.6833680128098069,0.09419044168417978,1.2132640134041308,2.1077099528446848,2.635380142886903,0.23349992466206027,0.18864456628656762,0.5872332487250908,0.5590857935454385,0.5341557898286605,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.36438046756386977,-0.42749280358252967,0.00381447155597766,0.35168717487283097,0.878550711113196,1.0359543226017225,-0.23633970056671552,0.6482310262518659,1.3409877472178091,1.3676650742186665,0.6833599560294729,0.09420865357284305,1.2132673977484874,2.107732726572774,2.6353505358757507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,-0.3127198398917068,-0.5484609394056305,-0.3333358503466002,-0.13316195767911373,0.13105620463971726,0.3637823921117157,-0.4281652295516101,0.0032502415543989847,0.35154228240440133,0.8785377120995115,1.035952953587715,-0.23631704092519296,0.6481655252419468,1.34099041486292,1.367662540875108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,-0.7328692614410646,-0.6458255365315407,-0.564869722323904,-0.5482241800470319,-0.5270268960923823,-0.31360017349836866,-0.5491628709113129,-0.3340214959996371,-0.1333774896507827,0.13101773885311874,0.3637682735136276,-0.428139988624946,0.003106108445354581,0.3515190033996411,0.8785456246928517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.8682893229321799,-0.6753299599030288,-0.6596932503590041,-0.66636531638853,-0.752828581778238,-0.7339247398512928,-0.6465512163959517,-0.5656387486949012,-0.5485001840031452,-0.5270877824489512,-0.31362714051452256,-0.5491360017894057,-0.33420674720914084,-0.13341348491327368,0.13104161568619666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.9064847248912125,-0.6841812869144751,-0.6861616064230021,-0.7107989296143147,-0.7873050136530918,-0.8694012529733096,-0.6760628362397817,-0.6604964248819739,-0.6666585327734649,-0.7528971610880034,-0.7339596794755797,-0.6465230367754341,-0.565852237258455,-0.5485470652048686,-0.5270498509354757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,-0.8326981529248997,-0.6635281905544335,-0.6710001209106148,-0.7361522265725565,-0.8085212794222326,-0.9076125771872119,-0.6849163221929305,-0.6869743128149507,-0.711098619700355,-0.78737476755806,-0.8694387622812099,-0.6760342594984731,-0.660721477911282,-0.6667085124918969,-0.7528544071280588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,-0.7076950192407931,-0.6310733248457968,-0.609326281538192,-0.6911958649558803,-0.792609080095377,-0.8337952463194462,-0.6642581883022496,-0.6718073672999446,-0.7364556104762865,-0.808591756155018,-0.9076508112776697,-0.6848876263153847,-0.687202593865865,-0.7111497647901155,-0.78733127728498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,-0.7623838902275897,-0.6310733248457968,-0.621918023743395,-0.6786499035744822,-0.766088747883951,-0.7087400034375845,-0.6317954064740368,-0.610111317747377,-0.6914926989973152,-0.7926790147072995,-0.8338320802617815,-0.6642297704092575,-0.6720337992899388,-0.7365074205132167,-0.8085478127661624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.7024865553372887,-0.5307582853827376,-0.5306921363383531,-0.5249618766523564,-0.6615228665931856,-0.7634516721983989,-0.6317954064740368,-0.6227075945310262,-0.6789449097473698,-0.7661577789611022,-0.7087744653642768,-0.6317674254139147,-0.6103302281336287,-0.6915433299526661,-0.7926354111552756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.41602104064454476,-0.09704326182186437,-0.03267588340603912,-0.37179659812112215,-0.3508561178307667,-0.703529368317507,-0.5314558990050149,-0.5314488545678534,-0.5252344914355379,-0.6615883351618095,-0.763487171881935,-0.6317674254139147,-0.622928040578042,-0.6789952116566985,-0.7661147418037977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.14431284034506336,-0.14129989687909633,0.06728713124342955,0.06966441798682114,0.0026220243586685386,-0.41694443671324044,-0.09763508730071482,-0.03325325443087014,-0.3720468976757871,-0.35091100213492554,-0.703563731410214,-0.5314292681555822,-0.5316581749093333,-0.5252807625310953,-0.6615475312179707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,-0.061845495206243134,-0.4599476692911665,-0.21846832451546278,0.27954789692979226,-0.012911313079452494,-0.1451229712825271,-0.14190251706645973,0.06674575921891658,0.06947843655666901,0.002579182882248521,-0.416973363936766,-0.09761429412691,-0.03340183782212889,-0.3720891516678242,-0.3508768331006584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.5015366836894867,-0.5160060736969936,-0.3454136438903663,0.5673208861156096,1.0304743284957938,-0.06262124854796554,-0.46062801137982307,-0.21911260370798002,0.27939249421721485,-0.012954683769095763,-0.1451467426664954,-0.1418811282114684,0.06660936709372388,0.06944776087153601,0.002605802684039599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,-0.27278828329817284,-0.5573122664170769,-0.5039668059436365,-0.2753495200016247,-0.11027881848425936,0.5009957836070918,-0.5167000890831,-0.3461036390370149,0.5672074101378389,1.0304665054455853,-0.06264345506050277,-0.46060233362028885,-0.21928384593051323,0.2793673231978273,-0.0129277322218261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,-0.7467584985170764,-0.657627305880136,-0.6604641733511593,-0.39401340473401447,-0.6891797844708155,-0.2736519709111073,-0.5580163568644619,-0.5047138997617407,-0.27558576781683125,-0.11032550643727763,0.5009842676372787,-0.5166736567940629,-0.34629036322725154,0.5671897866115843,1.0304711734063179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.8743658641529352,-0.6871317292516239,-0.7262496020150769,-0.7202084006503632,-0.8153407934194564,-0.7478197668381663,-0.6583558643334837,-0.6612676255013809,-0.39426694113923216,-0.6892461952971296,-0.273678180200042,-0.5579893686063172,-0.5049199607415988,-0.27562549226757316,-0.11029647541225197,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.9073528022084631,-0.6959830562630703,-0.7732759045365493,-0.777187975257546,-0.836935921077332,-0.8754803272800669,-0.6878674841773136,-0.7270767450241197,-0.7205094616378143,-0.8154115024897545,-0.747854970019747,-0.6583275258646497,-0.6614927725507358,-0.3943097778169335,-0.6892048006845118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,-0.8839147146426932,-0.654676863542987,-0.6869325294151575,-0.7557552912309909,-0.8270855119702308,-0.9084810163738914,-0.6967209701304626,-0.7741199828079526,-0.7774973378146497,-0.8370073658830867,-0.875517951894283,-0.6878387485876886,-0.7273099151174666,-0.7205608535120913,-0.8153674134565424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,-0.5193222413973827,-0.4009388225481905,-0.28836534247087525,-0.43504915341900385,-0.43610004279606457,-0.8850331583335423,-0.6554047023491006,-0.687745513434358,-0.7560615311793263,-0.8271566211773561,-0.9085192669366801,-0.6966921154046003,-0.7743588881241531,-0.7775502241062774,-0.8369628156427459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,-0.11566628887578899,-0.2327636093307091,0.017948059745491213,-0.22359742930335794,-0.40238133469868004,-0.5202886999281123,-0.4016047716921632,-0.28903479320088993,-0.4353086684775954,-0.4361578313191315,-0.8850709641433979,-0.6553764035923457,-0.687973888505319,-0.7561138553506661,-0.8271122813121968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.2944902162294413,-0.36553351450240495,-0.25881329443825596,-0.44053801152336547,-0.4967179449936097,-0.11646447812210046,-0.23338853858233258,0.01738891957686239,-0.22382613716080632,-0.4024379744418234,-0.5203195873590094,-0.40157988817421103,-0.2892145599076647,-0.43535258140999417,-0.43612184173040874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.5926848020008143,0.8028416510085189,1.0879891728570263,1.064193231658061,1.2123280350884291,-0.2953629505780972,-0.36619082787956725,-0.2594721027902846,-0.44079832627444654,-0.4967777987390113,-0.11648770591915063,-0.2333659186528891,0.017246510168675656,-0.2238645042967069,-0.4024027049835297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.2771286698844266,0.05047885503557551,0.052639594392479026,0.08194900517277334,0.09923180598600613,0.5921818982084494,0.8024693179360983,1.08781537931391,1.0641521468908874,1.2123264077052245,-0.29538957167530316,-0.36616642090656426,-0.2596482653952661,-0.44084238316448,-0.49674051453378676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,0.6326163585943483,-0.18260608959917946,-0.04912224057201847,0.3550850394136261,0.7042742422952537,-0.2779941668445053,0.04992301191843488,0.052092947450181656,0.08176481353057391,0.09919225595768194,0.5921721118333757,0.8024779989257774,1.0878034697306564,1.0641475549581347,1.2123271918164518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.9772430535428915,-0.38618661086244654,0.02128872604483081,0.6368464221041904,1.2486987764069564,0.6321301007957107,-0.1832187848478216,-0.04970553431155477,0.35494064199292813,0.7042553057673571,-0.2780204584950942,0.04994181948828466,0.05195476894410011,0.0817344600363376,0.09921681246442329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
