,Date,wyt_sac,trinity_inflow,whiskeytown_inflow,shasta_inflow,oroville_inflow,folsom_inflow,month,year,trinity_inflow_1m,trinity_inflow_2m,trinity_inflow_3m,trinity_inflow_4m,whiskeytown_inflow_1m,whiskeytown_inflow_2m,whiskeytown_inflow_3m,whiskeytown_inflow_4m,shasta_inflow_1m,shasta_inflow_2m,shasta_inflow_3m,shasta_inflow_4m,oroville_inflow_1m,oroville_inflow_2m,oroville_inflow_3m,oroville_inflow_4m,folsom_inflow_1m,folsom_inflow_2m,folsom_inflow_3m,folsom_inflow_4m
219,1940-01-31,D,193.3,60.1,1004.5,664.3,460.5,January,1940,85.3,7.3,7.0,4.2,18.5,0.6,0.4,0.1,342.8,188.1,191.6,178.2,126.4,73.5,73.3,71.8,28.3,18.1,32.3,14.4
220,1940-02-29,BN,321.5,123.9,1675.6,1202.7,605.1,February,1940,193.3,85.3,7.3,7.0,60.1,18.5,0.6,0.4,1004.5,342.8,188.1,191.6,664.3,126.4,73.5,73.3,460.5,28.3,18.1,32.3
221,1940-03-31,AN,315.6,86.2,1376.6,1504.7,844.2,March,1940,321.5,193.3,85.3,7.3,123.9,60.1,18.5,0.6,1675.6,1004.5,342.8,188.1,1202.7,664.3,126.4,73.5,605.1,460.5,28.3,18.1
222,1940-04-30,W,266.3,36.2,937.2,969.9,630.0,April,1940,315.6,321.5,193.3,85.3,86.2,123.9,60.1,18.5,1376.6,1675.6,1004.5,342.8,1504.7,1202.7,664.3,126.4,844.2,605.1,460.5,28.3
223,1940-05-31,W,226.4,17.3,417.7,477.1,547.4,May,1940,266.3,315.6,321.5,193.3,36.2,86.2,123.9,60.1,937.2,1376.6,1675.6,1004.5,969.9,1504.7,1202.7,664.3,630.0,844.2,605.1,460.5
224,1940-06-30,W,84.2,9.9,270.1,216.0,203.7,June,1940,226.4,266.3,315.6,321.5,17.3,36.2,86.2,123.9,417.7,937.2,1376.6,1675.6,477.1,969.9,1504.7,1202.7,547.4,630.0,844.2,605.1
225,1940-07-31,W,20.2,7.4,223.4,123.9,47.9,July,1940,84.2,226.4,266.3,315.6,9.9,17.3,36.2,86.2,270.1,417.7,937.2,1376.6,216.0,477.1,969.9,1504.7,203.7,547.4,630.0,844.2
226,1940-08-31,W,8.8,1.6,203.9,101.5,18.9,August,1940,20.2,84.2,226.4,266.3,7.4,9.9,17.3,36.2,223.4,270.1,417.7,937.2,123.9,216.0,477.1,969.9,47.9,203.7,547.4,630.0
227,1940-09-30,W,9.2,2.3,199.0,96.1,19.9,September,1940,8.8,20.2,84.2,226.4,1.6,7.4,9.9,17.3,203.9,223.4,270.1,417.7,101.5,123.9,216.0,477.1,18.9,47.9,203.7,547.4
228,1940-10-31,W,14.6,2.4,217.5,106.2,17.3,October,1940,9.2,8.8,20.2,84.2,2.3,1.6,7.4,9.9,199.0,203.9,223.4,270.1,96.1,101.5,123.9,216.0,19.9,18.9,47.9,203.7
229,1940-11-30,W,27.1,3.6,247.3,164.3,48.1,November,1940,14.6,9.2,8.8,20.2,2.4,2.3,1.6,7.4,217.5,199.0,203.9,223.4,106.2,96.1,101.5,123.9,17.3,19.9,18.9,47.9
230,1940-12-31,W,154.1,92.0,1063.0,642.4,249.5,December,1940,27.1,14.6,9.2,8.8,3.6,2.4,2.3,1.6,247.3,217.5,199.0,203.9,164.3,106.2,96.1,101.5,48.1,17.3,19.9,18.9
231,1941-01-31,W,231.3,131.3,1411.1,713.1,344.2,January,1941,154.1,27.1,14.6,9.2,92.0,3.6,2.4,2.3,1063.0,247.3,217.5,199.0,642.4,164.3,106.2,96.1,249.5,48.1,17.3,19.9
232,1941-02-28,W,256.5,118.2,1262.6,1080.5,469.2,February,1941,231.3,154.1,27.1,14.6,131.3,92.0,3.6,2.4,1411.1,1063.0,247.3,217.5,713.1,642.4,164.3,106.2,344.2,249.5,48.1,17.3
233,1941-03-31,W,365.0,135.6,1205.6,963.6,449.1,March,1941,256.5,231.3,154.1,27.1,118.2,131.3,92.0,3.6,1262.6,1411.1,1063.0,247.3,1080.5,713.1,642.4,164.3,469.2,344.2,249.5,48.1
234,1941-04-30,W,357.1,123.0,1225.2,854.2,442.1,April,1941,365.0,256.5,231.3,154.1,135.6,118.2,131.3,92.0,1205.6,1262.6,1411.1,1063.0,963.6,1080.5,713.1,642.4,449.1,469.2,344.2,249.5
235,1941-05-31,W,517.2,38.9,781.3,1048.8,737.8,May,1941,357.1,365.0,256.5,231.3,123.0,135.6,118.2,131.3,1225.2,1205.6,1262.6,1411.1,854.2,963.6,1080.5,713.1,442.1,449.1,469.2,344.2
236,1941-06-30,W,327.1,14.5,465.8,442.0,294.3,June,1941,517.2,357.1,365.0,256.5,38.9,123.0,135.6,118.2,781.3,1225.2,1205.6,1262.6,1048.8,854.2,963.6,1080.5,737.8,442.1,449.1,469.2
237,1941-07-31,W,148.9,6.6,319.8,206.7,95.3,July,1941,327.1,517.2,357.1,365.0,14.5,38.9,123.0,135.6,465.8,781.3,1225.2,1205.6,442.0,1048.8,854.2,963.6,294.3,737.8,442.1,449.1
238,1941-08-31,W,34.9,3.4,263.4,139.3,31.8,August,1941,148.9,327.1,517.2,357.1,6.6,14.5,38.9,123.0,319.8,465.8,781.3,1225.2,206.7,442.0,1048.8,854.2,95.3,294.3,737.8,442.1
239,1941-09-30,W,16.5,2.6,241.1,121.3,25.5,September,1941,34.9,148.9,327.1,517.2,3.4,6.6,14.5,38.9,263.4,319.8,465.8,781.3,139.3,206.7,442.0,1048.8,31.8,95.3,294.3,737.8
240,1941-10-31,W,14.9,3.0,248.6,105.6,20.8,October,1941,16.5,34.9,148.9,327.1,2.6,3.4,6.6,14.5,241.1,263.4,319.8,465.8,121.3,139.3,206.7,442.0,25.5,31.8,95.3,294.3
241,1941-11-30,W,34.2,4.0,261.1,134.9,51.4,November,1941,14.9,16.5,34.9,148.9,3.0,2.6,3.4,6.6,248.6,241.1,263.4,319.8,105.6,121.3,139.3,206.7,20.8,25.5,31.8,95.3
242,1941-12-31,W,267.4,54.5,1053.0,813.1,324.2,December,1941,34.2,14.9,16.5,34.9,4.0,3.0,2.6,3.4,261.1,248.6,241.1,263.4,134.9,105.6,121.3,139.3,51.4,20.8,25.5,31.8
243,1942-01-31,W,206.1,76.2,1112.3,893.0,580.5,January,1942,267.4,34.2,14.9,16.5,54.5,4.0,3.0,2.6,1053.0,261.1,248.6,241.1,813.1,134.9,105.6,121.3,324.2,51.4,20.8,25.5
244,1942-02-28,W,228.4,107.2,1538.3,1080.1,552.7,February,1942,206.1,267.4,34.2,14.9,76.2,54.5,4.0,3.0,1112.3,1053.0,261.1,248.6,893.0,813.1,134.9,105.6,580.5,324.2,51.4,20.8
245,1942-03-31,W,102.7,20.6,555.5,489.4,285.3,March,1942,228.4,206.1,267.4,34.2,107.2,76.2,54.5,4.0,1538.3,1112.3,1053.0,261.1,1080.1,893.0,813.1,134.9,552.7,580.5,324.2,51.4
246,1942-04-30,W,233.1,54.2,892.7,1084.8,627.0,April,1942,102.7,228.4,206.1,267.4,20.6,107.2,76.2,54.5,555.5,1538.3,1112.3,1053.0,489.4,1080.1,893.0,813.1,285.3,552.7,580.5,324.2
247,1942-05-31,W,346.6,28.2,696.7,919.7,719.7,May,1942,233.1,102.7,228.4,206.1,54.2,20.6,107.2,76.2,892.7,555.5,1538.3,1112.3,1084.8,489.4,1080.1,893.0,627.0,285.3,552.7,580.5
248,1942-06-30,W,223.3,13.3,468.6,607.0,559.4,June,1942,346.6,233.1,102.7,228.4,28.2,54.2,20.6,107.2,696.7,892.7,555.5,1538.3,919.7,1084.8,489.4,1080.1,719.7,627.0,285.3,552.7
249,1942-07-31,W,58.1,5.3,302.8,232.5,163.9,July,1942,223.3,346.6,233.1,102.7,13.3,28.2,54.2,20.6,468.6,696.7,892.7,555.5,607.0,919.7,1084.8,489.4,559.4,719.7,627.0,285.3
250,1942-08-31,W,16.3,2.6,253.7,140.9,43.7,August,1942,58.1,223.3,346.6,233.1,5.3,13.3,28.2,54.2,302.8,468.6,696.7,892.7,232.5,607.0,919.7,1084.8,163.9,559.4,719.7,627.0
251,1942-09-30,W,8.5,2.1,237.6,120.1,26.6,September,1942,16.3,58.1,223.3,346.6,2.6,5.3,13.3,28.2,253.7,302.8,468.6,696.7,140.9,232.5,607.0,919.7,43.7,163.9,559.4,719.7
252,1942-10-31,W,9.8,2.3,251.2,112.3,19.1,October,1942,8.5,16.3,58.1,223.3,2.1,2.6,5.3,13.3,237.6,253.7,302.8,468.6,120.1,140.9,232.5,607.0,26.6,43.7,163.9,559.4
253,1942-11-30,W,42.6,5.5,306.4,225.0,152.5,November,1942,9.8,8.5,16.3,58.1,2.3,2.1,2.6,5.3,251.2,237.6,253.7,302.8,112.3,120.1,140.9,232.5,19.1,26.6,43.7,163.9
254,1942-12-31,W,82.5,12.5,436.9,406.6,277.7,December,1942,42.6,9.8,8.5,16.3,5.5,2.3,2.1,2.6,306.4,251.2,237.6,253.7,225.0,112.3,120.1,140.9,152.5,19.1,26.6,43.7
255,1943-01-31,W,116.2,37.5,896.0,981.4,687.3,January,1943,82.5,42.6,9.8,8.5,12.5,5.5,2.3,2.1,436.9,306.4,251.2,237.6,406.6,225.0,112.3,120.1,277.7,152.5,19.1,26.6
256,1943-02-28,W,137.0,30.7,719.1,590.4,373.6,February,1943,116.2,82.5,42.6,9.8,37.5,12.5,5.5,2.3,896.0,436.9,306.4,251.2,981.4,406.6,225.0,112.3,687.3,277.7,152.5,19.1
257,1943-03-31,AN,188.8,27.5,962.6,1182.8,928.2,March,1943,137.0,116.2,82.5,42.6,30.7,37.5,12.5,5.5,719.1,896.0,436.9,306.4,590.4,981.4,406.6,225.0,373.6,687.3,277.7,152.5
258,1943-04-30,W,229.4,16.3,742.8,889.5,593.6,April,1943,188.8,137.0,116.2,82.5,27.5,30.7,37.5,12.5,962.6,719.1,896.0,436.9,1182.8,590.4,981.4,406.6,928.2,373.6,687.3,277.7
259,1943-05-31,W,152.0,9.8,491.9,511.0,464.5,May,1943,229.4,188.8,137.0,116.2,16.3,27.5,30.7,37.5,742.8,962.6,719.1,896.0,889.5,1182.8,590.4,981.4,593.6,928.2,373.6,687.3
260,1943-06-30,W,74.0,5.7,360.7,325.5,267.2,June,1943,152.0,229.4,188.8,137.0,9.8,16.3,27.5,30.7,491.9,742.8,962.6,719.1,511.0,889.5,1182.8,590.4,464.5,593.6,928.2,373.6
261,1943-07-31,W,25.6,2.4,270.6,166.7,93.5,July,1943,74.0,152.0,229.4,188.8,5.7,9.8,16.3,27.5,360.7,491.9,742.8,962.6,325.5,511.0,889.5,1182.8,267.2,464.5,593.6,928.2
262,1943-08-31,W,10.0,1.4,233.7,121.5,33.9,August,1943,25.6,74.0,152.0,229.4,2.4,5.7,9.8,16.3,270.6,360.7,491.9,742.8,166.7,325.5,511.0,889.5,93.5,267.2,464.5,593.6
263,1943-09-30,W,5.6,1.1,223.4,104.5,24.8,September,1943,10.0,25.6,74.0,152.0,1.4,2.4,5.7,9.8,233.7,270.6,360.7,491.9,121.5,166.7,325.5,511.0,33.9,93.5,267.2,464.5
264,1943-10-31,W,14.1,1.8,229.3,94.8,19.2,October,1943,5.6,10.0,25.6,74.0,1.1,1.4,2.4,5.7,223.4,233.7,270.6,360.7,104.5,121.5,166.7,325.5,24.8,33.9,93.5,267.2
265,1943-11-30,W,28.5,2.9,253.3,112.0,23.4,November,1943,14.1,5.6,10.0,25.6,1.8,1.1,1.4,2.4,229.3,223.4,233.7,270.6,94.8,104.5,121.5,166.7,19.2,24.8,33.9,93.5
266,1943-12-31,W,22.2,2.9,248.4,116.8,30.4,December,1943,28.5,14.1,5.6,10.0,2.9,1.8,1.1,1.4,253.3,229.3,223.4,233.7,112.0,94.8,104.5,121.5,23.4,19.2,24.8,33.9
267,1944-01-31,W,29.1,6.3,283.9,175.6,58.0,January,1944,22.2,28.5,14.1,5.6,2.9,2.9,1.8,1.1,248.4,253.3,229.3,223.4,116.8,112.0,94.8,104.5,30.4,23.4,19.2,24.8
268,1944-02-29,BN,62.1,21.0,477.7,234.2,140.0,February,1944,29.1,22.2,28.5,14.1,6.3,2.9,2.9,1.8,283.9,248.4,253.3,229.3,175.6,116.8,112.0,94.8,58.0,30.4,23.4,19.2
269,1944-03-31,BN,93.4,19.5,516.6,403.1,233.3,March,1944,62.1,29.1,22.2,28.5,21.0,6.3,2.9,2.9,477.7,283.9,248.4,253.3,234.2,175.6,116.8,112.0,140.0,58.0,30.4,23.4
270,1944-04-30,D,102.9,8.7,405.4,483.4,229.2,April,1944,93.4,62.1,29.1,22.2,19.5,21.0,6.3,2.9,516.6,477.7,283.9,248.4,403.1,234.2,175.6,116.8,233.3,140.0,58.0,30.4
271,1944-05-31,D,167.8,6.8,356.0,593.5,504.6,May,1944,102.9,93.4,62.1,29.1,8.7,19.5,21.0,6.3,405.4,516.6,477.7,283.9,483.4,403.1,234.2,175.6,229.2,233.3,140.0,58.0
272,1944-06-30,D,78.6,5.4,294.3,271.1,203.5,June,1944,167.8,102.9,93.4,62.1,6.8,8.7,19.5,21.0,356.0,405.4,516.6,477.7,593.5,483.4,403.1,234.2,504.6,229.2,233.3,140.0
273,1944-07-31,D,24.0,2.0,233.4,225.7,50.7,July,1944,78.6,167.8,102.9,93.4,5.4,6.8,8.7,19.5,294.3,356.0,405.4,516.6,271.1,593.5,483.4,403.1,203.5,504.6,229.2,233.3
274,1944-08-31,D,9.3,1.0,207.8,100.9,17.4,August,1944,24.0,78.6,167.8,102.9,2.0,5.4,6.8,8.7,233.4,294.3,356.0,405.4,225.7,271.1,593.5,483.4,50.7,203.5,504.6,229.2
275,1944-09-30,D,5.5,0.7,189.5,79.1,11.7,September,1944,9.3,24.0,78.6,167.8,1.0,2.0,5.4,6.8,207.8,233.4,294.3,356.0,100.9,225.7,271.1,593.5,17.4,50.7,203.5,504.6
276,1944-10-31,D,8.2,2.1,223.1,87.3,14.3,October,1944,5.5,9.3,24.0,78.6,0.7,1.0,2.0,5.4,189.5,207.8,233.4,294.3,79.1,100.9,225.7,271.1,11.7,17.4,50.7,203.5
277,1944-11-30,D,50.2,10.7,378.2,210.0,117.5,November,1944,8.2,5.5,9.3,24.0,2.1,0.7,1.0,2.0,223.1,189.5,207.8,233.4,87.3,79.1,100.9,225.7,14.3,11.7,17.4,50.7
278,1944-12-31,D,96.7,16.4,497.4,290.9,126.4,December,1944,50.2,8.2,5.5,9.3,10.7,2.1,0.7,1.0,378.2,223.1,189.5,207.8,210.0,87.3,79.1,100.9,117.5,14.3,11.7,17.4
279,1945-01-31,D,76.1,11.9,389.7,207.9,101.5,January,1945,96.7,50.2,8.2,5.5,16.4,10.7,2.1,0.7,497.4,378.2,223.1,189.5,290.9,210.0,87.3,79.1,126.4,117.5,14.3,11.7
280,1945-02-28,BN,178.3,51.5,913.8,783.6,552.6,February,1945,76.1,96.7,50.2,8.2,11.9,16.4,10.7,2.1,389.7,497.4,378.2,223.1,207.9,290.9,210.0,87.3,101.5,126.4,117.5,14.3
281,1945-03-31,BN,78.1,26.0,510.9,407.8,258.8,March,1945,178.3,76.1,96.7,50.2,51.5,11.9,16.4,10.7,913.8,389.7,497.4,378.2,783.6,207.9,290.9,210.0,552.6,101.5,126.4,117.5
282,1945-04-30,BN,182.9,18.1,471.3,512.3,418.5,April,1945,78.1,178.3,76.1,96.7,26.0,51.5,11.9,16.4,510.9,913.8,389.7,497.4,407.8,783.6,207.9,290.9,258.8,552.6,101.5,126.4
283,1945-05-31,BN,222.6,11.2,498.7,620.1,562.2,May,1945,182.9,78.1,178.3,76.1,18.1,26.0,51.5,11.9,471.3,510.9,913.8,389.7,512.3,407.8,783.6,207.9,418.5,258.8,552.6,101.5
284,1945-06-30,BN,84.1,6.2,344.1,283.9,306.0,June,1945,222.6,182.9,78.1,178.3,11.2,18.1,26.0,51.5,498.7,471.3,510.9,913.8,620.1,512.3,407.8,783.6,562.2,418.5,258.8,552.6
285,1945-07-31,BN,24.8,2.3,228.9,140.1,72.5,July,1945,84.1,222.6,182.9,78.1,6.2,11.2,18.1,26.0,344.1,498.7,471.3,510.9,283.9,620.1,512.3,407.8,306.0,562.2,418.5,258.8
286,1945-08-31,BN,9.4,1.1,207.1,103.9,18.2,August,1945,24.8,84.1,222.6,182.9,2.3,6.2,11.2,18.1,228.9,344.1,498.7,471.3,140.1,283.9,620.1,512.3,72.5,306.0,562.2,418.5
287,1945-09-30,BN,5.3,0.8,195.9,85.7,11.6,September,1945,9.4,24.8,84.1,222.6,1.1,2.3,6.2,11.2,207.1,228.9,344.1,498.7,103.9,140.1,283.9,620.1,18.2,72.5,306.0,562.2
288,1945-10-31,BN,26.9,5.4,283.4,135.2,45.6,October,1945,5.3,9.4,24.8,84.1,0.8,1.1,2.3,6.2,195.9,207.1,228.9,344.1,85.7,103.9,140.1,283.9,11.6,18.2,72.5,306.0
289,1945-11-30,BN,71.9,17.5,474.1,230.1,142.2,November,1945,26.9,5.3,9.4,24.8,5.4,0.8,1.1,2.3,283.4,195.9,207.1,228.9,135.2,85.7,103.9,140.1,45.6,11.6,18.2,72.5
290,1945-12-31,BN,202.6,80.3,1323.7,859.7,526.6,December,1945,71.9,26.9,5.3,9.4,17.5,5.4,0.8,1.1,474.1,283.4,195.9,207.1,230.1,135.2,85.7,103.9,142.2,45.6,11.6,18.2
291,1946-01-31,BN,144.7,42.5,776.7,497.2,308.5,January,1946,202.6,71.9,26.9,5.3,80.3,17.5,5.4,0.8,1323.7,474.1,283.4,195.9,859.7,230.1,135.2,85.7,526.6,142.2,45.6,11.6
292,1946-02-28,AN,75.7,16.1,423.2,258.1,154.2,February,1946,144.7,202.6,71.9,26.9,42.5,80.3,17.5,5.4,776.7,1323.7,474.1,283.4,497.2,859.7,230.1,135.2,308.5,526.6,142.2,45.6
293,1946-03-31,AN,145.3,19.2,597.0,458.4,341.4,March,1946,75.7,144.7,202.6,71.9,16.1,42.5,80.3,17.5,423.2,776.7,1323.7,474.1,258.1,497.2,859.7,230.1,154.2,308.5,526.6,142.2
294,1946-04-30,AN,255.5,20.9,593.9,668.6,523.5,April,1946,145.3,75.7,144.7,202.6,19.2,16.1,42.5,80.3,597.0,423.2,776.7,1323.7,458.4,258.1,497.2,859.7,341.4,154.2,308.5,526.6
295,1946-05-31,BN,283.3,9.5,465.3,546.8,567.6,May,1946,255.5,145.3,75.7,144.7,20.9,19.2,16.1,42.5,593.9,597.0,423.2,776.7,668.6,458.4,258.1,497.2,523.5,341.4,154.2,308.5
296,1946-06-30,BN,104.8,4.4,286.6,223.0,209.4,June,1946,283.3,255.5,145.3,75.7,9.5,20.9,19.2,16.1,465.3,593.9,597.0,423.2,546.8,668.6,458.4,258.1,567.6,523.5,341.4,154.2
297,1946-07-31,BN,36.7,2.0,250.9,135.4,53.6,July,1946,104.8,283.3,255.5,145.3,4.4,9.5,20.9,19.2,286.6,465.3,593.9,597.0,223.0,546.8,668.6,458.4,209.4,567.6,523.5,341.4
298,1946-08-31,BN,12.6,1.1,228.6,106.4,18.2,August,1946,36.7,104.8,283.3,255.5,2.0,4.4,9.5,20.9,250.9,286.6,465.3,593.9,135.4,223.0,546.8,668.6,53.6,209.4,567.6,523.5
299,1946-09-30,BN,7.1,1.0,202.9,87.4,16.7,September,1946,12.6,36.7,104.8,283.3,1.1,2.0,4.4,9.5,228.6,250.9,286.6,465.3,106.4,135.4,223.0,546.8,18.2,53.6,209.4,567.6
300,1946-10-31,BN,10.3,1.5,213.3,86.8,24.7,October,1946,7.1,12.6,36.7,104.8,1.0,1.1,2.0,4.4,202.9,228.6,250.9,286.6,87.4,106.4,135.4,223.0,16.7,18.2,53.6,209.4
301,1946-11-30,BN,41.4,5.8,294.6,200.0,85.6,November,1946,10.3,7.1,12.6,36.7,1.5,1.0,1.1,2.0,213.3,202.9,228.6,250.9,86.8,87.4,106.4,135.4,24.7,16.7,18.2,53.6
302,1946-12-31,BN,45.3,8.1,306.2,209.4,86.4,December,1946,41.4,10.3,7.1,12.6,5.8,1.5,1.0,1.1,294.6,213.3,202.9,228.6,200.0,86.8,87.4,106.4,85.6,24.7,16.7,18.2
303,1947-01-31,BN,25.3,3.5,233.2,113.9,55.5,January,1947,45.3,41.4,10.3,7.1,8.1,5.8,1.5,1.0,306.2,294.6,213.3,202.9,209.4,200.0,86.8,87.4,86.4,85.6,24.7,16.7
304,1947-02-28,D,80.5,15.4,436.8,353.8,171.3,February,1947,25.3,45.3,41.4,10.3,3.5,8.1,5.8,1.5,233.2,306.2,294.6,213.3,113.9,209.4,200.0,86.8,55.5,86.4,85.6,24.7
305,1947-03-31,D,143.8,29.7,717.6,512.3,305.7,March,1947,80.5,25.3,45.3,41.4,15.4,3.5,8.1,5.8,436.8,233.2,306.2,294.6,353.8,113.9,209.4,200.0,171.3,55.5,86.4,85.6
306,1947-04-30,D,143.4,12.9,444.7,422.2,303.7,April,1947,143.8,80.5,25.3,45.3,29.7,15.4,3.5,8.1,717.6,436.8,233.2,306.2,512.3,353.8,113.9,209.4,305.7,171.3,55.5,86.4
307,1947-05-31,D,108.8,4.6,271.5,214.4,291.7,May,1947,143.4,143.8,80.5,25.3,12.9,29.7,15.4,3.5,444.7,717.6,436.8,233.2,422.2,512.3,353.8,113.9,303.7,305.7,171.3,55.5
308,1947-06-30,D,82.1,9.4,378.3,175.7,99.9,June,1947,108.8,143.4,143.8,80.5,4.6,12.9,29.7,15.4,271.5,444.7,717.6,436.8,214.4,422.2,512.3,353.8,291.7,303.7,305.7,171.3
309,1947-07-31,D,18.4,2.3,223.2,101.2,22.1,July,1947,82.1,108.8,143.4,143.8,9.4,4.6,12.9,29.7,378.3,271.5,444.7,717.6,175.7,214.4,422.2,512.3,99.9,291.7,303.7,305.7
310,1947-08-31,D,9.1,1.5,199.5,86.7,12.1,August,1947,18.4,82.1,108.8,143.4,2.3,9.4,4.6,12.9,223.2,378.3,271.5,444.7,101.2,175.7,214.4,422.2,22.1,99.9,291.7,303.7
311,1947-09-30,D,6.0,1.1,188.4,74.7,9.7,September,1947,9.1,18.4,82.1,108.8,1.5,2.3,9.4,4.6,199.5,223.2,378.3,271.5,86.7,101.2,175.7,214.4,12.1,22.1,99.9,291.7
312,1947-10-31,D,51.5,6.7,289.5,140.7,48.2,October,1947,6.0,9.1,18.4,82.1,1.1,1.5,2.3,9.4,188.4,199.5,223.2,378.3,74.7,86.7,101.2,175.7,9.7,12.1,22.1,99.9
313,1947-11-30,D,34.7,4.6,237.8,123.0,42.9,November,1947,51.5,6.0,9.1,18.4,6.7,1.1,1.5,2.3,289.5,188.4,199.5,223.2,140.7,74.7,86.7,101.2,48.2,9.7,12.1,22.1
314,1947-12-31,D,25.0,4.2,237.2,100.4,33.3,December,1947,34.7,51.5,6.0,9.1,4.6,6.7,1.1,1.5,237.8,289.5,188.4,199.5,123.0,140.7,74.7,86.7,42.9,48.2,9.7,12.1
315,1948-01-31,D,209.8,30.6,742.0,394.9,168.2,January,1948,25.0,34.7,51.5,6.0,4.2,4.6,6.7,1.1,237.2,237.8,289.5,188.4,100.4,123.0,140.7,74.7,33.3,42.9,48.2,9.7
316,1948-02-29,D,43.3,6.9,271.1,143.7,70.9,February,1948,209.8,25.0,34.7,51.5,30.6,4.2,4.6,6.7,742.0,237.2,237.8,289.5,394.9,100.4,123.0,140.7,168.2,33.3,42.9,48.2
317,1948-03-31,C,58.7,16.8,530.7,276.8,147.0,March,1948,43.3,209.8,25.0,34.7,6.9,30.6,4.2,4.6,271.1,742.0,237.2,237.8,143.7,394.9,100.4,123.0,70.9,168.2,33.3,42.9
318,1948-04-30,D,214.9,50.3,1132.1,931.0,532.6,April,1948,58.7,43.3,209.8,25.0,16.8,6.9,30.6,4.2,530.7,271.1,742.0,237.2,276.8,143.7,394.9,100.4,147.0,70.9,168.2,33.3
319,1948-05-31,BN,252.1,29.6,799.9,839.2,639.1,May,1948,214.9,58.7,43.3,209.8,50.3,16.8,6.9,30.6,1132.1,530.7,271.1,742.0,931.0,276.8,143.7,394.9,532.6,147.0,70.9,168.2
320,1948-06-30,BN,207.0,14.0,511.4,535.0,453.7,June,1948,252.1,214.9,58.7,43.3,29.6,50.3,16.8,6.9,799.9,1132.1,530.7,271.1,839.2,931.0,276.8,143.7,639.1,532.6,147.0,70.9
321,1948-07-31,BN,41.6,5.2,253.4,174.0,89.0,July,1948,207.0,252.1,214.9,58.7,14.0,29.6,50.3,16.8,511.4,799.9,1132.1,530.7,535.0,839.2,931.0,276.8,453.7,639.1,532.6,147.0
322,1948-08-31,BN,15.6,2.3,204.9,105.8,20.3,August,1948,41.6,207.0,252.1,214.9,5.2,14.0,29.6,50.3,253.4,511.4,799.9,1132.1,174.0,535.0,839.2,931.0,89.0,453.7,639.1,532.6
323,1948-09-30,BN,11.0,1.8,206.1,87.8,13.3,September,1948,15.6,41.6,207.0,252.1,2.3,5.2,14.0,29.6,204.9,253.4,511.4,799.9,105.8,174.0,535.0,839.2,20.3,89.0,453.7,639.1
324,1948-10-31,BN,16.9,3.0,214.7,84.8,15.3,October,1948,11.0,15.6,41.6,207.0,1.8,2.3,5.2,14.0,206.1,204.9,253.4,511.4,87.8,105.8,174.0,535.0,13.3,20.3,89.0,453.7
325,1948-11-30,BN,25.1,3.4,239.5,115.0,34.6,November,1948,16.9,11.0,15.6,41.6,3.0,1.8,2.3,5.2,214.7,206.1,204.9,253.4,84.8,87.8,105.8,174.0,15.3,13.3,20.3,89.0
326,1948-12-31,BN,26.5,5.2,266.6,131.9,53.0,December,1948,25.1,16.9,11.0,15.6,3.4,3.0,1.8,2.3,239.5,214.7,206.1,204.9,115.0,84.8,87.8,105.8,34.6,15.3,13.3,20.3
327,1949-01-31,BN,19.3,4.1,218.1,101.2,47.2,January,1949,26.5,25.1,16.9,11.0,5.2,3.4,3.0,1.8,266.6,239.5,214.7,206.1,131.9,115.0,84.8,87.8,53.0,34.6,15.3,13.3
328,1949-02-28,D,53.6,13.4,371.4,149.4,85.6,February,1949,19.3,26.5,25.1,16.9,4.1,5.2,3.4,3.0,218.1,266.6,239.5,214.7,101.2,131.9,115.0,84.8,47.2,53.0,34.6,15.3
329,1949-03-31,D,228.6,104.2,1140.9,450.9,350.0,March,1949,53.6,19.3,26.5,25.1,13.4,4.1,5.2,3.4,371.4,218.1,266.6,239.5,149.4,101.2,131.9,115.0,85.6,47.2,53.0,34.6
330,1949-04-30,D,294.5,33.3,612.3,635.9,527.9,April,1949,228.6,53.6,19.3,26.5,104.2,13.4,4.1,5.2,1140.9,371.4,218.1,266.6,450.9,149.4,101.2,131.9,350.0,85.6,47.2,53.0
331,1949-05-31,D,259.4,12.9,449.8,502.2,553.5,May,1949,294.5,228.6,53.6,19.3,33.3,104.2,13.4,4.1,612.3,1140.9,371.4,218.1,635.9,450.9,149.4,101.2,527.9,350.0,85.6,47.2
332,1949-06-30,D,92.0,5.8,248.1,179.7,170.1,June,1949,259.4,294.5,228.6,53.6,12.9,33.3,104.2,13.4,449.8,612.3,1140.9,371.4,502.2,635.9,450.9,149.4,553.5,527.9,350.0,85.6
333,1949-07-31,D,24.1,2.3,196.0,104.8,33.1,July,1949,92.0,259.4,294.5,228.6,5.8,12.9,33.3,104.2,248.1,449.8,612.3,1140.9,179.7,502.2,635.9,450.9,170.1,553.5,527.9,350.0
334,1949-08-31,D,10.5,1.4,186.6,94.1,17.6,August,1949,24.1,92.0,259.4,294.5,2.3,5.8,12.9,33.3,196.0,248.1,449.8,612.3,104.8,179.7,502.2,635.9,33.1,170.1,553.5,527.9
